dr,latitude,longitude,route_code,route_id,route_no,stop_code,stop_id,stop_name,street_name,zone
1,3.083955190297,101.61260155183,U7720,834,772,PJ611,1002063,PJ611 KTM SETIA JAYA (OPP),L/RAYA PERSEKUTUAN,2
1,3.0845601901256,101.61833988511,U7720,834,772,PJ601,1003173,PJ601 PLAZA SERI SETIA,L/RAYA PERSEKUTUAN,2
1,3.0919462531599,101.63208087033,U7720,834,772,PJ599,1001734,PJ599 HIGHWAY CENTER,L/RAYA PERSEKUTUAN,2
1,3.1038828935882,101.63914593158,U7720,834,772,PJ437,1001785,PJ437 LRT ASIA JAYA,JLN UTARA,2
1,3.109654,101.643371,U7720,834,772,PJ442,1000671,PJ442 FINAS,JLN UTARA,2
1,3.108473,101.645841,U7720,834,772,PJ443,1004272,PJ443 YAYASAN CANCERLINK,JLN UTARA,2
1,3.110181,101.652903,U7720,834,772,PJ597,1002620,PJ597 PPUM FEDERAL,L/RAYA PERSEKUTUAN,3
1,3.1171330559243,101.66247395852,U7720,834,772,KL1102,1001897,KL1102 MASJID AR-RAHMAN UM,LINGKUNGAN BUDI,3
1,3.118467,101.665014,U7720,834,772,KL1110,1004178,KL1110 STADIUM HOKI KL,LINGKUNGAN BUDI,3
1,3.1175978325419,101.6671213878,U7720,834,772,KL1111,1003761,KL1111 IPD PANTAI,JLN PANTAI BARU,3
1,3.1170278817151,101.67063325726,U7720,834,772,KL1112,1000366,KL1112 SK BANGSAR (OPP),JLN PANTAI BARU,3
1,3.1183379924799,101.67225279065,U7720,834,772,KL1113,1001575,KL1113 BALAI ISLAM TNB,JLN BANGSAR,3
1,3.120545601227,101.67360352039,U7720,834,772,KL1114,1004098,KL1114 HQ TNB,JLN BANGSAR,3
1,3.1233380951033,101.67633743443,U7720,834,772,KL1115,1002106,KL1115 APARTMENT PUTRA RIA (OPP),JLN BANGSAR,3
1,3.1274797153797,101.6788029842,U7720,834,772,KL1117,1001787,KL1117 LRT BANGSAR,JLN BANGSAR,3
1,3.130350344914,101.68423541322,U7720,834,772,KL1075,1003609,KL1075 SUASANA SENTRAL LOFT,JLN RAKYAT,4
1,3.132961,101.687618,U7720,834,772,KL1079,1001512,KL1079 KL SENTRAL,JLN TUN SAMBANTHAN,4
1,3.134408,101.688902,U7720,834,772,KL1090,1004275,KL1090 SENTRAL EXHIBITION MALL,JLN TUN SAMBANTHAN,4
1,3.138258,101.694216,U7720,834,772,KL1925,1003588,KL1925 JABATAN WARISAN NEGARA,JLN HISAMUDDIN,4
1,3.138761,101.695062,U7720,834,772,KL1091,1002639,KL1091 PUBLIC BANK (OPP),JLN SYED PUTRA,4
1,3.141834,101.695246,U7720,834,772,KL2212,1004344,KL2212 PASAR SENI (PLATFORM D1 - D6),JSM,4
2,3.141834,101.695246,U7800,835,780,KL2212,1004344,KL2212 PASAR SENI (PLATFORM D1 - D6),JSM,4
2,3.1374677062962,101.69324504902,U7800,835,780,KL2144,1000857,KL2144 TM BRICKFIELDS,JLN TUN SAMBANTHAN,4
2,3.136322,101.690915,U7800,835,780,KL2145,1002495,KL2145 HOTEL PRESCOTT,JLN TUN SAMBANTHAN,3
2,3.1336400597905,101.68908163724,U7800,835,780,KL1080,1004276,KL1080 BRICKFIELDS,JLN TUN SAMBANTHAN 4,3
2,3.131473,101.689089,U7800,835,780,KL1082,1002023,KL1082 SK METHODIST,JLN SULTAN AB SAMAD,3
2,3.1307549061485,101.68823724022,U7800,835,780,,1003335,SK BRICKFIELDS 2,JLN SULTAN ABD SAMAD,3
2,3.129818,101.687114,U7800,835,780,KL1083,1002234,KL1083 PALM COURT,JLN SULTAN ABDUL SAMAD,3
2,3.1303212241286,101.68364204616,U7800,835,780,KL1760,1003608,KL1760 SUASANA SENTRAL LOFT,JLN RAKYAT,3
2,3.129203160217,101.68065981755,U7800,835,780,KL1095,1002086,KL1095 BANGSAR UTAMA,JLN BANGSAR,3
2,3.1273688525384,101.67914951654,U7800,835,780,KL1096,1001788,KL1096 LRT BANGSAR (OPP),JLN BANGSAR,3
2,3.1231698334516,101.67654695028,U7800,835,780,KL1097,1002600,KL1097 PPR ABDULLAH HUKUM,JLN BANGSAR,3
2,3.1180320477095,101.67260077298,U7800,835,780,KL1098,1004110,KL1098 LRT ABDULLAH HUKUM,JLN BANGSAR,3
2,3.1167609772467,101.67034409462,U7800,835,780,KL1099,1000365,KL1099 SK BANGSAR,JLN PANTAI BARU,3
2,3.117224,101.667171,U7800,835,780,KL1191,1008143,KL1191 IPD PANTAI,JLN PANTAI BAHARU,3
2,3.1147478848012,101.66181039156,U7800,835,780,KL1441,1001410,KL1441 KL GATEWAY - LRT UNIVERSITI,L/RAYA PERSEKUTUAN,3
2,3.113503,101.650419,U7800,835,780,PJ251,1004179,PJ251 UNIVERSITY TOWER,JLN BUKIT 11/2,2
2,3.112273,101.647177,U7800,835,780,PJ252,1003630,PJ252 SK SULTAN ALAM SHAH 2,JLN BUKIT 11/2,2
2,3.111712,101.646397,U7800,835,780,PJ253,1002142,PJ253 GERAK BUDAYA,JLN BUKIT 11/2,2
2,3.108473,101.645841,U7800,835,780,PJ443,1004272,PJ443 YAYASAN CANCERLINK,JLN UTARA,2
2,3.103962,101.648321,U7800,835,780,PJ441,1003857,PJ441 TASIK TAMAN JAYA,JLN TIMUR,2
2,3.100201666,101.6452966,U7800,835,780,PJ84,1006035,PJ84 PJ WALK,JLN SULTAN,2
2,3.101044,101.641252,U7800,835,780,PJ435,1001509,PJ435 WISMA MCIS,JLN BARAT,2
2,3.1038828935882,101.63914593158,U7800,835,780,PJ437,1001785,PJ437 LRT ASIA JAYA,JLN UTARA,2
2,3.108625,101.639152,U7800,835,780,PJ439,1003320,PJ439 SK SRI PETALING (OPP),JLN PROF KHOO KAY KIM,2
2,3.110474,101.636336,U7800,835,780,PJ278,1000484,PJ278 DIGITAL MALL SEKSYEN 14,JLN PROF KHOO KAY KIM,2
2,3.111807,101.633184,U7800,835,780,PJ283,1001907,PJ283 MASJID TUN ABDUL AZIZ,JLN DATO ABDUL AZIZ,2
2,3.110708,101.630782,U7800,835,780,PJ286,1000419,PJ286 THE CREST (OPP),JLN 20/7,2
2,3.110484,101.628414,U7800,835,780,PJ287,1002881,PJ287 PERUMAHAN SEKSYEN 20 (TIMUR),JLN 20/7,2
2,3.109329,101.625887,U7800,835,780,PJ288,1002950,PJ288 PERUMAHAN SEKSYEN 20 (BARAT),JLN 22/7,2
2,3.109686,101.623135,U7800,835,780,PJ308,1003232,PJ308 SHELL SEAPARK,JLN 21/1,2
2,3.111494,101.621716,U7800,835,780,PJ309,1006226,PJ309 HERBALINE SEAPARK,JLN 21/11,2
2,3.1140025601091,101.62057488852,U7800,835,780,PJ711,1002049,PJ711 PETRON SEAPARK (OPP),JLN SS 2/24,2
2,3.117175,101.620643,U7800,835,780,PJ346,1006254,PJ346 PERUMAHAN SS2,JLN SS 2/55,2
2,3.1276560174203,101.62332487017,U7800,835,780,PJ627,1001248,PJ627 KDU DAMANSARA JAYA,LDP,2
2,3.1321518191064,101.62072174735,U7800,835,780,PJ723,1001431,PJ723 JEJANTAS SS 22,L/RAYA SPRINT,2
2,3.1330018226012,101.62049666244,U7800,835,780,PJ67,1002113,PJ67 OCBC,JLN SS21/1,2
2,3.135062,101.620776,U7800,835,780,PJ134,1004277,PJ134 LAVELL GALLERY,JLN SS21/1,2
2,3.137274,101.620646,U7800,835,780,PJ724,1001837,PJ724 DAMANSARA UPTOWN (UTARA),JLN SS21/1,2
2,3.1381528557811,101.62287967808,U7800,835,780,PJ208,1000297,PJ208 BHP DAMANSARA UTAMA,JLN SS 21/56,2
2,3.1504336534116,101.61652418032,U7800,835,780,PJ532,1000248,PJ532 ONE UTAMA LDP,LDP,1
2,3.154912,101.610549,U7800,835,780,PJ533,1000990,PJ533 IKEA (BARAT),PERS SURIAN,1
2,3.153593,101.603289,U7800,835,780,PJ383,1002389,PJ383 PELANGI ASTANA,PERS SURIAN,1
2,3.149862,101.600192,U7800,835,780,PJ384,1003240,PJ384 SHELL SUNWAY DAMANSARA,PERS SURIAN,1
2,3.149407,101.593449,U7800,835,780,PJ387,1007091,PJ387 MRT SURIAN,PERS SURIAN,1
2,3.149751,101.586405,U7800,835,780,PJ388,1000462,PJ388 CASA INDAH,PERS SURIAN,1
2,3.15011,101.578551,U7800,835,780,PJ395,1007070,PJ395 MRT KOTA DAMANSARA,PERS SURIAN,1
2,3.153494,101.577674,U7800,835,780,PJ354,1001047,PJ354 GUGUSAN SEROJA,PERS KENANGA,1
2,3.155115,101.577404,U7800,835,780,PJ102,1000789,PJ102 PANGSAPURI TERATAI,JLN CECAWI 6,1
2,3.155381,101.575613,U7800,835,780,PJ103,1000700,PJ103 PANGSAPURI TANJUNG,JLN CECAWI 6/19,1
2,3.156663,101.574355,U7800,835,780,PJ104,1000254,PJ104 PANGSAPURI CEMPAKA 6,JLN CECAWI 6/19,1
2,3.158097,101.574211,U7800,835,780,PJ105,1002759,PJ105 PANGSAPURI CEMPAKA 1,JLN CECAWI 6/19,1
2,3.169991,101.578117,U7800,835,780,,1007063,SMK SEKSYEN 10 KD (OPP),PERS MAHOGANI,1
2,3.172511,101.576523,U7800,835,780,PJ70,1002299,PJ70 KOMERSIAL NURI 7A,JLN NURI 7,1
2,3.170344,101.575523,U7800,835,780,PJ71,1001277,PJ71 PANGSAPURI KASIA (OPP),JLN NURI 7,1
2,3.169023,101.575702,U7800,835,780,PJ72,1003314,PJ72 SK SEKSYEN 7 KD (OPP),JLN NURI 7,1
2,3.167498,101.577208,U7800,835,780,PJ73,1003986,PJ73 PERUMAHAN SEKSYEN 7,JLN NURI 7,1
2,3.169991,101.578117,U7800,835,780,,1007063,SMK SEKSYEN 10 KD (OPP),PERS MAHOGANI,1
2,3.176993,101.577412,U7800,835,780,PJ801,1004308,PJ801 KASTURI IDAMAN,JLN PEKAKA 8/1,1
2,3.176733,101.577334,U7800,835,780,PJ63,1003156,PJ63 PPR KOTA DAMANSARA,JLN PEKAKA 8/1,1
1,3.176733,101.577334,U7800,835,780,PJ63,1003156,PJ63 PPR KOTA DAMANSARA,JLN PEKAKA 8/1,1
1,3.172511,101.576523,U7800,835,780,PJ70,1002299,PJ70 KOMERSIAL NURI 7A,JLN NURI 7,1
1,3.170344,101.575523,U7800,835,780,PJ71,1001277,PJ71 PANGSAPURI KASIA (OPP),JLN NURI 7,1
1,3.169023,101.575702,U7800,835,780,PJ72,1003314,PJ72 SK SEKSYEN 7 KD (OPP),JLN NURI 7,1
1,3.167498,101.577208,U7800,835,780,PJ73,1003986,PJ73 PERUMAHAN SEKSYEN 7,JLN NURI 7,1
1,3.161077,101.581512,U7800,835,780,PJ792,1004026,PJ792 KOMERSIAL SEKSYEN 6 (TIMUR),JLN CECAWI 6,1
1,3.159387,101.575426,U7800,835,780,PJ97,1000213,PJ97 BALAI POLIS TRAFIK KOTA DAMANSARA,JLN CECAWI 6/18,1
1,3.157974,101.574307,U7800,835,780,PJ98,1002760,PJ98 PANGSAPURI CEMPAKA 1 (OPP),JLN CECAWI 6/19,1
1,3.1568518995607,101.57438028215,U7800,835,780,PJ99,1000699,PJ99 PANGSAPURI CEMPAKA 6 (OPP),JLN CECAWI 6/19,1
1,3.155491,101.575597,U7800,835,780,PJ100,1000788,PJ100 SK SEKSYEN 6 KD,JLN CECAWI 6/19,1
1,3.155216,101.577493,U7800,835,780,PJ101,1000790,PJ101 PANGSAPURI TERATAI (OPP),JLN CECAWI 6,1
1,3.154181,101.577979,U7800,835,780,PJ659,1000892,PJ659 GUGUSAN SEROJA,JLN CECAWI 6,1
1,3.156235,101.583059,U7800,835,780,PJ660,1006281,PJ660 KOMERSIAL SEPAH PUTERI,JLN SEPAH PUTERI 5/1,1
1,3.156251,101.584793,U7800,835,780,PJ92,1007309,PJ92 PANGSAPURI SIANTAN (OPP),JLN SEPAH PUTERI 5/1,1
1,3.160781,101.587662,U7800,835,780,PJ790,1008655,PJ790 SRA SEKSYEN 5,JLN SEPAH PUTERI 5/20,1
1,3.161602,101.586886,U7800,835,780,PJ665,1001932,PJ665 MASJID KOTA DAMANSARA,JLN SEPAH PUTERI 5/1,1
1,3.158282,101.587221,U7800,835,780,PJ89,1000112,PJ89 PANGSAPURI CARLINA,JLN SEPAH PUTERI 5/1,1
1,3.156103,101.585074,U7800,835,780,PJ91,1000146,PJ91 PANGSAPURI SIANTAN,JLN SEPAH PUTERI 5/1,1
1,3.156067,101.583167,U7800,835,780,PJ666,1001194,PJ666 KOMERSIAL SEPAH PUTERI,JLN SEPAH PUTERI 5/1,1
1,3.153917,101.580029,U7800,835,780,PJ355,1000752,PJ355 GUGUSAN SEMARAK 4,JLN CAMAR 4/1,1
1,3.151152,101.578658,U7800,835,780,PJ360,1000724,PJ360 GUGUSAN MAWAR,JLN CAMAR 4/5,1
1,3.150611,101.580394,U7800,835,780,PJ668,1000891,PJ668 GUGUSAN MATAHARI,JLN CAMAR 4/5,1
1,3.150244,101.583845,U7800,835,780,PJ366,1000463,PJ366 APARTMENT D'SHIRE VILLA,PERS SURIAN,1
1,3.149946,101.593092,U7800,835,780,PJ368,1007078,PJ368 MRT SURIAN,PERS SURIAN,1
1,3.1496319890538,101.59890295224,U7800,835,780,PJ369,1002235,PJ369 PALM SPRING,PERS SURIAN,1
1,3.1538076500136,101.6030216048,U7800,835,780,PJ370,1002388,PJ370 PELANGI ASTANA (OPP),PERS SURIAN,1
1,3.1553025701426,101.61235366507,U7800,835,780,PJ534,1000991,PJ534 IKEA,PERS SURIAN,1
1,3.165622,101.615167,U7800,835,780,PJ628,1003194,PJ628 EMPIRE CITY,LDP,1
1,3.149985,101.617426,U7800,835,780,PJ629,1000249,PJ629 BANDAR UTAMA (OPP),LDP,2
1,3.137431,101.624474,U7800,835,780,PJ722,1007127,PJ722 SMK DAMANSARA UTAMA,JLN SS 20/1,2
1,3.135094,101.624479,U7800,835,780,PJ630,1001064,PJ630 JEJANTAS DAMANSARA UTAMA,LDP,2
1,3.137927,101.622585,U7800,835,780,PJ207,1000232,PJ207 BHP DAMANSARA UTAMA (OPP),JLN SS 21/56,2
1,3.135276,101.621019,U7800,835,780,PJ142,1004278,PJ142 DAMANSARA UPTOWN,JLN SS21/1,2
1,3.1323850131623,101.62160934468,U7800,835,780,PJ726,1000036,PJ726 JEJANTAS DAMANSARA UTAMA,L/RAYA SPRINT,2
1,3.12595,101.623107,U7800,835,780,PJ710,1000371,PJ710 BOMBA SS2,LDP,2
1,3.1172538268936,101.62088640147,U7800,835,780,PJ347,1001276,PJ347 KOMERSIAL SS2 (POH KONG),JLN SS 2/55,2
1,3.114403,101.621236,U7800,835,780,PJ581,1002752,PJ581 PETRON SEAPARK,JLN SS 2/24,2
1,3.111492,101.622006,U7800,835,780,PJ310,1003456,PJ310 HERBALINE SEAPARK (OPP),JLN 21/11,2
1,3.109781,101.623403,U7800,835,780,PJ307,1003204,PJ307 SHELL SEAPARK (OPP),JLN 21/1,2
1,3.109585,101.626109,U7800,835,780,PJ298,1003336,PJ298 KOMERSIAL SEKSYEN 20 (BARAT),JLN 20/7,2
1,3.110812,101.628767,U7800,835,780,PJ299,1001195,PJ299 KOMERSIAL SEKSYEN 20 (TIMUR),JLN 20/7,2
1,3.110499,101.631737,U7800,835,780,PJ300,1000518,PJ300 THE CREST,JLN 20/7,2
1,3.111774,101.632859,U7800,835,780,PJ301,1004135,PJ301 DATARAN 32,JLN DATO ABDUL AZIZ,2
1,3.110713,101.636488,U7800,835,780,PJ277,1000270,PJ277 SYMPHONY,JLN PROF KHOO KAY KIM,2
1,3.108963,101.639094,U7800,835,780,PJ440,1003392,PJ440 SK SRI PETALING,JLN PROF KHOO KAY KIM,2
1,3.109654,101.643371,U7800,835,780,PJ442,1000671,PJ442 FINAS,JLN UTARA,2
1,3.1132947310948,101.651397545,U7800,835,780,PJ249,1002617,PJ249 PPUM (UTARA),JLN UNIVERSITI,3
1,3.1171330559243,101.66247395852,U7800,835,780,KL1102,1001897,KL1102 MASJID AR-RAHMAN UM,LINGKUNGAN BUDI,3
1,3.118467,101.665014,U7800,835,780,KL1110,1004178,KL1110 STADIUM HOKI KL,LINGKUNGAN BUDI,3
1,3.1175978325419,101.6671213878,U7800,835,780,KL1111,1003761,KL1111 IPD PANTAI,JLN PANTAI BARU,3
1,3.1170278817151,101.67063325726,U7800,835,780,KL1112,1000366,KL1112 SK BANGSAR (OPP),JLN PANTAI BARU,3
1,3.1183379924799,101.67225279065,U7800,835,780,KL1113,1001575,KL1113 BALAI ISLAM TNB,JLN BANGSAR,3
1,3.120545601227,101.67360352039,U7800,835,780,KL1114,1004098,KL1114 HQ TNB,JLN BANGSAR,3
1,3.1233380951033,101.67633743443,U7800,835,780,KL1115,1002106,KL1115 APARTMENT PUTRA RIA (OPP),JLN BANGSAR,3
1,3.1274797153797,101.6788029842,U7800,835,780,KL1117,1001787,KL1117 LRT BANGSAR,JLN BANGSAR,3
1,3.130350344914,101.68423541322,U7800,835,780,KL1075,1003609,KL1075 SUASANA SENTRAL LOFT,JLN RAKYAT,4
1,3.132961,101.687618,U7800,835,780,KL1079,1001512,KL1079 KL SENTRAL,JLN TUN SAMBANTHAN,4
1,3.134408,101.688902,U7800,835,780,KL1090,1004275,KL1090 SENTRAL EXHIBITION MALL,JLN TUN SAMBANTHAN,4
1,3.138258,101.694216,U7800,835,780,KL1925,1003588,KL1925 JABATAN WARISAN NEGARA,JLN HISAMUDDIN,4
1,3.138761,101.695062,U7800,835,780,KL1091,1002639,KL1091 PUBLIC BANK (OPP),JLN SYED PUTRA,4
1,3.141834,101.695246,U7800,835,780,KL2212,1004344,KL2212 PASAR SENI (PLATFORM D1 - D6),JSM,4
2,3.1432,101.6956,U7820,720,782,,1004340,PASAR SENI (PLATFORM A6),JSM,3
2,3.136322,101.690915,U7820,720,782,KL2145,1002495,KL2145 HOTEL PRESCOTT,JLN TUN SAMBANTHAN,2
2,3.1336400597905,101.68908163724,U7820,720,782,KL1080,1004276,KL1080 BRICKFIELDS,JLN TUN SAMBANTHAN 4,2
2,3.131473,101.689089,U7820,720,782,KL1082,1002023,KL1082 SK METHODIST,JLN SULTAN AB SAMAD,2
2,3.129818,101.687114,U7820,720,782,KL1083,1002234,KL1083 PALM COURT,JLN SULTAN ABDUL SAMAD,2
2,3.1303212241286,101.68364204616,U7820,720,782,KL1760,1003608,KL1760 SUASANA SENTRAL LOFT,JLN RAKYAT,2
2,3.129203160217,101.68065981755,U7820,720,782,KL1095,1002086,KL1095 BANGSAR UTAMA,JLN BANGSAR,2
2,3.1273688525384,101.67914951654,U7820,720,782,KL1096,1001788,KL1096 LRT BANGSAR (OPP),JLN BANGSAR,2
2,3.1231698334516,101.67654695028,U7820,720,782,KL1097,1002600,KL1097 PPR ABDULLAH HUKUM,JLN BANGSAR,2
2,3.1180320477095,101.67260077298,U7820,720,782,KL1098,1004110,KL1098 LRT ABDULLAH HUKUM,JLN BANGSAR,2
2,3.1123947922969,101.67357475008,U7820,720,782,KL1803,1000096,KL1803 KTM ANGKASAPURI,L/RAYA NPE,2
2,3.1068021310299,101.67335703473,U7820,720,782,KL2139,1003431,KL2139 PPR SRI PANTAI (BARAT),JLN KG PASIR,2
2,3.096744,101.670166,U7820,720,782,KL2140,1001045,KL2140 KTM PANTAI DALAM,JLN PANTAI DALAM,2
2,3.094092,101.669557,U7820,720,782,KL1427,1001539,KL1427 KTM PANTAI DALAM (SELATAN),JLN PANTAI DALAM,2
2,3.0903847466841,101.66955226582,U7820,720,782,KL1428,1002301,KL1428 KG PANTAI DALAM,JLN PANTAI DALAM,1
2,3.087277,101.666279,U7820,720,782,KL1429,1003039,KL1429 GASING INDAH (TIMUR),JLN 1/132,1
2,3.087008,101.664886,U7820,720,782,KL1430,1000582,KL1430 SURAU NUR FAIZZIN,JLN 1/132,1
2,3.086907,101.663973,U7820,720,782,KL1431,1002498,KL1431 GASING INDAH (BARAT),JLN 5/46,1
2,3.086365,101.662416,U7820,720,782,PJ670,1003809,PJ670 FLAT GASING INDAH,JLN5/46,1
2,3.085772,101.660652,U7820,720,782,PJ77,1001082,PJ77 TAMAN GASING INDAH,JLN 5/46,1
2,3.086407,101.657494,U7820,720,782,PJ409,1001081,PJ409 SEKSYEN 1A,JLN 5/46,1
2,3.087083,101.655164,U7820,720,782,PJ653,1003550,PJ653 BUKIT GASING (BARAT),JLN 5/46,1
2,3.088661,101.652184,U7820,720,782,PJ475,1003646,PJ475 SK PETALING JAYA,JLN TEMPLER,1
2,3.091132,101.650668,U7820,720,782,PJ476,1001926,PJ476 MASJID SULTAN ABDUL AZIZ,JLN TEMPLER,1
2,3.092105,101.648881,U7820,720,782,PJ477,1003457,PJ477 CHURCH PJ,JLN TEMPLER,1
2,3.092533,101.645975,U7820,720,782,PJ452,1003674,PJ452 KOMPLEKS ARENA PJ,JLN SELANGOR,1
2,3.0908059472778,101.64604883686,U7820,720,782,PJ453,1002425,PJ453 PERPUSTAKAAN KOMUNITI PJ,JLN SELANGOR,1
2,3.089547,101.646593,U7820,720,782,PJ459,1009134,PJ459 SELASIH COURT,JLN SELANGOR,1
2,3.087051,101.647131,U7820,720,782,PJ469,1003891,PJ469 TERMINAL BAS,JLN OTHMAN,1
1,3.087051,101.647131,U7820,720,782,PJ469,1003891,PJ469 TERMINAL BAS,JLN OTHMAN,1
1,3.086795,101.650753,U7820,720,782,PJ455,1001844,PJ455 MAHKAMAH SYARIAH,JLN OTHMAN,1
1,3.086965,101.651966,U7820,720,782,PJ470,1009132,PJ470 UITM PJ,JLN OTHMAN,1
1,3.087266,101.655112,U7820,720,782,PJ687,1009133,PJ687 BUKIT GASING (BARAT),JLN 5/46,1
1,3.086539,101.657477,U7820,720,782,PJ410,1001080,PJ410 SEKSYEN 1A,JLN 5/46,1
1,3.086087,101.659741,U7820,720,782,PJ669,1001083,PJ669 TAMAN GASING INDAH,JLN 5/46,1
1,3.086441,101.662003,U7820,720,782,PJ33,1003810,PJ33 FLAT GASING INDAH (OPP),JLN 5/46,1
1,3.086921,101.663635,U7820,720,782,KL1432,1002497,KL1432 GASING INDAH (BARAT),JLN 5/46,1
1,3.087158,101.664726,U7820,720,782,KL1433,1000581,KL1433 SURAU NUR FAIZZIN (OPP),JLN 1/132,1
1,3.087628,101.666903,U7820,720,782,KL1434,1003014,KL1434 GASING INDAH (TIMUR),JLN 1/132,1
1,3.0902041819077,101.66940543305,U7820,720,782,KL1435,1002300,KL1435 KG PANTAI DALAM,JLN PANTAI DALAM,2
1,3.0940226640488,101.66939499241,U7820,720,782,KL1436,1001538,KL1436 KTM PANTAI DALAM (SELATAN),JLN PANTAI DALAM,2
1,3.0957067611578,101.6690293346,U7820,720,782,KL1804,1002877,KL1804 APARTMENT PANTAI INDAH,JLN PANTAI DALAM,2
1,3.0986396465212,101.67039758065,U7820,720,782,KL1805,1000261,KL1805 KG PANTAI DALAM,JLN PANTAI DALAM,2
1,3.1075135980947,101.67309675705,U7820,720,782,KL1800,1001719,KL1800 PPR SRI PANTAI (BARAT),L/RAYA NPE,2
1,3.1125467042244,101.67320070486,U7820,720,782,KL1801,1000095,KL1801 ANGKASAPURI,L/RAYA NPE,2
1,3.116452747602,101.6718384715,U7820,720,782,KL1802,1001706,KL1802 KUARTERS TNB (DAHLIA),L/RAYA NPE,2
1,3.1183379924799,101.67225279065,U7820,720,782,KL1113,1001575,KL1113 BALAI ISLAM TNB,JLN BANGSAR,2
1,3.120545601227,101.67360352039,U7820,720,782,KL1114,1004098,KL1114 HQ TNB,JLN BANGSAR,2
1,3.1233380951033,101.67633743443,U7820,720,782,KL1115,1002106,KL1115 APARTMENT PUTRA RIA (OPP),JLN BANGSAR,2
1,3.1274797153797,101.6788029842,U7820,720,782,KL1117,1001787,KL1117 LRT BANGSAR,JLN BANGSAR,2
1,3.130350344914,101.68423541322,U7820,720,782,KL1075,1003609,KL1075 SUASANA SENTRAL LOFT,JLN RAKYAT,3
1,3.132961,101.687618,U7820,720,782,KL1079,1001512,KL1079 KL SENTRAL,JLN TUN SAMBANTHAN,3
1,3.134408,101.688902,U7820,720,782,KL1090,1004275,KL1090 SENTRAL EXHIBITION MALL,JLN TUN SAMBANTHAN,3
1,3.144573,101.695534,U7820,720,782,KL111,1001096,KL111 CENTRAL MARKET,JLN CHENG LOCK,3
1,3.1432,101.6956,U7820,720,782,,1004340,PASAR SENI (PLATFORM A6),JSM,3
1,3.112745,101.604492,U7830,721,783,PJ585,1001804,PJ585 LRT KELANA JAYA,LDP,1
1,3.1090534541627,101.59607154107,U7830,721,783,PJ633,1003347,PJ633 SMK KELANA JAYA,LDP,1
1,3.1011573713852,101.59766835737,U7830,721,783,PJ634,1002595,PJ634 POS MALAYSIA,LDP,1
1,3.067665,101.615318,U7830,721,783,SJ553,1001436,SJ553 USJ 7 (SELATAN),JLN PJS 7/8,1
1,3.070607,101.615779,U7830,721,783,SJ559,1004119,SJ559 SUNWAY COURT (OPP),JLN PJS 7/13,1
1,3.072809,101.615806,U7830,721,783,SJ560,1000460,SJ560 PERINDUSTRIAN PJS 7,JLN PJS 7/13,1
1,3.076414,101.612759,U7830,721,783,PJ171,1006266,PJ171 SUNWAY MENTARI (TIMUR),JLN PJS 8/8,1
1,3.076414,101.611584,U7830,721,783,PJ172,1008640,PJ172 SUNWAY MENTARI (BARAT),JLN PJS 8/8,1
1,3.076086,101.610318,U7830,721,783,PJ177,1006267,PJ177 BRT MENTARI,JLN PJS 8/9,1
1,3.073588,101.605895,U7830,721,783,PJ615,1003709,PJ615 SUNWAY PYRAMID,L/RAYA NPE,1
1,3.072993,101.600748,U7830,721,783,PJ617,1000522,PJ617 KOMPLEKS 3C,L/RAYA NPE,1
1,3.076459,101.592849,U7830,721,783,SJ54,1003140,SJ54 SERI KUALA LUMPUR,PERS KEWAJIPAN,1
1,3.079767,101.592874,U7830,721,783,SJ55,1003279,SJ55 SUBANG JAYA MEDICAL CENTRE,PERS KEWAJIPAN,1
1,3.0818374454544,101.59082467831,U7830,721,783,SJ56,1002020,SJ56 KOMERSIAL SS15,PERS KEMAJUAN,2
1,3.081844,101.588307,U7830,721,783,SJ57,1000457,SJ57 AEON BIG SUBANG JAYA (OPP),JLN KEMAJUAN SUBANG,2
1,3.0812978955176,101.58560231839,U7830,721,783,SJ58,1003695,SJ58 SUBANG PARADE (OPP),JLN KEMAJUAN SUBANG,2
2,3.079421,101.581514,U7830,721,783,SJ49,1000646,SJ49 PETRON SS 17,PERS KEMAJUAN,1
2,3.078881,101.577188,U7830,721,783,SJ47,1003087,SJ47 PERUMAHAN SS 19,PERS KEMAJUAN,1
2,3.0834860825516,101.60729171619,U7830,721,783,PJ605,1000388,PJ605 BT 10/MENTARI COURT (OPP),L/RAYA PERSEKUTUAN,1
2,3.0911149549487,101.611083393,U7830,721,783,PJ624,1004221,PJ624 WESTERN DIGITAL,LDP,1
2,3.1020056496033,101.59708052652,U7830,721,783,PJ632,1002200,PJ632 GIANT KELANA JAYA (OPP),LDP,1
2,3.1087558931513,101.59568537163,U7830,721,783,PJ602,1001508,PJ602 KJMC,LDP,1
2,3.113161,101.605368,U7830,721,783,PJ603,1001805,PJ603 LRT KELANA JAYA,LDP,1
2,3.1122163182399,101.61043199238,U7830,721,783,PJ162,1001169,PJ162 TAMAN MEGAH,LDP,1
2,3.112745,101.604492,U7830,721,783,PJ585,1001804,PJ585 LRT KELANA JAYA,LDP,1
2,3.217437,101.642622,U8010,837,801,,1008341,TAMAN USAHAWAN KEPONG,JLN METRO PERDANA BARAT 10,2
2,3.2141254189443,101.63966473584,U8010,837,801,KL560,1002028,KL560 AEON MALL METRO PRIMA,JLN KEPONG,2
